THREAT ID,THREAT,VULNERABILITY ID,VULNERABILITY,VTHE,COUNTERMEASURE ID,COUNTERMEASURE
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.6,Perform file access controls for analysts and programmers
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects"
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.8,Functional tests on the correct functioning of safety procedures
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.9,Functional testing of security procedure vulnerabilities
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.11,System Penetration Test
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration"
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr9.13,Formal demonstrations of how the software works
M28,Network worm,V3,Uncontrolled changes to the application software,2,pr22,Assigning access to application software and operating system according to need-to-know and qualification
M28,Network worm,V3,Uncontrolled changes to the application software,2,s9,"Implementation of ""discretionary access control"""
M28,Network worm,V3,Uncontrolled changes to the application software,2,s10,"Implementation of ""mandatory access control"""
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,pr21,Hardware and software inventory
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,pr26,Configuration Management
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,pr26.1,Assigning a unique identifier to each entry
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,pr26.2,Developing a Configuration Management Plan
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,pr26.3,Recording all changes to a system's configuration
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,pr26.4,Implementing a configuration control plan
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,pr26.5,Life cycle assurance
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,s7,Software for controlling system hardware/software configurations
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,s7.1,Central Processing Unit Configuration Control
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,s7.2,Check communication ports connected to the network
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,s11,Trusted path
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,s13,RAM resident application control program
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,s14,Antivirus applications
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,s14.1,Control of major operating system calls or specific malicious actions via TSR procedures
M28,Network worm,V4,Failure to periodically check the procedures installed on the system,3,s14.2,"Programs for scanning files, identifying the virus strain, identifying the type of infection, deleting infected files"
M28,Network worm,V7,Untested software applications,2,pr9,Software development/update control
M28,Network worm,V7,Untested software applications,2,pr9.1,Setting the gold standard for software development
M28,Network worm,V7,Untested software applications,2,pr9.2,"Maintain a log of software changes, implementations, and the reasons for those changes"
M28,Network worm,V7,Untested software applications,2,pr9.3,Definition of system security features
M28,Network worm,V7,Untested software applications,2,pr9.4,Establish control measures to ensure that approval and verification procedures are not circumvented
M28,Network worm,V7,Untested software applications,2,pr9.5,Assignment of authorized personnel to develop safety procedures
M28,Network worm,V7,Untested software applications,2,pr9.6,Perform file access controls for analysts and programmers
M28,Network worm,V7,Untested software applications,2,pr9.7,"Periodically check software libraries, verify correspondence between source programs and objects"
M28,Network worm,V7,Untested software applications,2,pr9.8,Functional tests on the correct functioning of safety procedures
M28,Network worm,V7,Untested software applications,2,pr9.9,Functional testing of security procedure vulnerabilities
M28,Network worm,V7,Untested software applications,2,pr9.10,Simulations of system errors that can reduce the effectiveness of the measures taken
M28,Network worm,V7,Untested software applications,2,pr9.11,System Penetration Test
M28,Network worm,V7,Untested software applications,2,pr9.12,"Identify all possible ""trap doors"" and use them to check the risk of penetration"
M28,Network worm,V7,Untested software applications,2,pr9.13,Formal demonstrations of how the software works
M28,Network worm,V9,Non-existent logical access procedures,4,s1,Identification and authentication
M28,Network worm,V9,Non-existent logical access procedures,4,s1.1,Password is not displayed on screen as you type
M28,Network worm,V9,Non-existent logical access procedures,4,s1.2,The password is case sensitive.
M28,Network worm,V9,Non-existent logical access procedures,4,s1.3,Password requires special characters
M28,Network worm,V9,Non-existent logical access procedures,4,s1.4,Password must contain at least one numeric character
M28,Network worm,V9,Non-existent logical access procedures,4,s1.5,Password must contain at least one alphabetic character
M28,Network worm,V9,Non-existent logical access procedures,4,s1.6,The password must not contain more than three consecutive numbers or letters
M28,Network worm,V9,Non-existent logical access procedures,4,s1.7,The password must not contain more than two consecutive identical numbers or letters
M28,Network worm,V9,Non-existent logical access procedures,4,s1.8,New passwords must always be entered twice to verify correct typing.
M28,Network worm,V9,Non-existent logical access procedures,4,s1.9,Encryption of passwords in transit on the network
M28,Network worm,V9,Non-existent logical access procedures,4,s1.10,Encryption of passwords stored on the host
M28,Network worm,V9,Non-existent logical access procedures,4,s1.11,Access blocked after n failed login attempts
M28,Network worm,V9,Non-existent logical access procedures,4,s1.12,Time-limited access
M28,Network worm,V9,Non-existent logical access procedures,4,s1.13,Viewing Last Login Messages
M28,Network worm,V9,Non-existent logical access procedures,4,s1.14,Disabling system messages
M28,Network worm,V9,Non-existent logical access procedures,4,s1.15,Periodic password change request
M28,Network worm,V9,Non-existent logical access procedures,4,s1.16,Request for a different password from the previous one each time it is changed
M28,Network worm,V9,Non-existent logical access procedures,4,s1.17,Creation of pronounceable passwords by the system
M28,Network worm,V9,Non-existent logical access procedures,4,s1.18,Password expiration control
M28,Network worm,V9,Non-existent logical access procedures,4,s1.19,Minimum password length assignment
M28,Network worm,V9,Non-existent logical access procedures,4,s1.20,Consecutive request for multiple passwords after entering userid
M28,Network worm,V9,Non-existent logical access procedures,4,s1.21,Check new user-generated passwords
M28,Network worm,V9,Non-existent logical access procedures,4,s1.22,Stop requesting the userid for a certain period of time after n failed login attempts
M28,Network worm,V9,Non-existent logical access procedures,4,s1.23,Identification of a user with a unique personal code
M28,Network worm,V9,Non-existent logical access procedures,4,s1.24,Inactive terminals lock the screen or log off after a predetermined period of time
M28,Network worm,V9,Non-existent logical access procedures,4,s1.25,Proxy account routing
M28,Network worm,V9,Non-existent logical access procedures,4,s1.26,User account routing
